GENE,CHR,START,STOP,NSNPS,NPARAM,N,ZSTAT,P,GENE_NAME
23258,11,9128825,9275335,516,37,621810,0.65,0.25785,DENND5A
440026,11,9270654,9324768,249,34,618901,0.9945700000000001,0.15997,TMEM41B
10527,11,9374622,9458127,289,30,614339,0.8244100000000001,0.20485,IPO7
7702,11,9450965,9538524,345,43,609689,1.965,0.024707,ZNF143
7465,11,9563650,9603458,147,34,625477,1.4580000000000002,0.072416,WEE1
23075,11,9654077,9762991,574,33,631388,-0.22466,0.5888800000000001,SWAP70
101927955,11,9694617,9716902,168,11,639456,-1.2008,0.88508,LOC101927955
81846,11,9768667,10304207,2794,61,627446,2.7666,0.0028325,SBF2
105376544,11,10291745,10314753,80,19,625481,2.9697,0.0014904999999999999,LOC105376544
133,11,10294980,10317402,86,19,627906,2.9817,0.0014332000000000001,ADM
272,11,10440321,10517579,409,59,634558,1.5817,0.056864,AMPD3
100463486,11,10497887,10519176,104,24,637472,1.1417,0.1268,MTRNR2L8
50862,11,10501678,10551227,230,37,636473,1.8739,0.030469,RNF141
10894,11,10547866,10578818,130,28,644549,2.3204,0.010159,LYVE1
10335,11,10563091,10703988,644,68,634145,1.6643,0.04803,MRVI1
9646,11,10740987,10789755,178,43,631114,1.5191,0.06436599999999999,CTR9
1982,11,10787046,10819035,119,24,623884,-0.35703,0.63946,EIF4G2
58486,11,10842704,10868073,117,29,608512,0.6328199999999999,0.26343,ZBED5
374378,11,11260874,11632045,2286,225,638587,3.1928,0.0007046,GALNT18
283106,11,11341942,11363357,146,29,608379,0.6834899999999999,0.24715,CSNK2A3
55031,11,11831423,11969325,492,47,621258,1.3785,0.08402000000000001,USP47
27122,11,11952996,12019370,344,78,636751,1.6415,0.050343,DKK3
9645,11,12100576,12291016,1096,125,638696,-0.74032,0.77045,MICAL2
84953,11,12276900,12369144,533,42,633610,1.4946,0.067512,MICALCL
55742,11,12366441,12545356,861,128,627727,0.38395999999999997,0.3505,PARVA
7003,11,12664422,12954737,907,89,622885,1.0772,0.14069,TEAD1
644943,11,12999423,13022106,101,19,638894,0.42422,0.3357,RASSF10
406,11,13267727,13397811,497,73,631886,1.4741,0.070227,ARNTL
84280,11,13377996,13473297,348,26,628792,2.3266,0.0099926,BTBD10
5741,11,13482054,13506020,99,16,632646,1.4724,0.070451,PTH
84188,11,13658659,13742346,254,38,623112,0.05392,0.4785,FAR1
10418,11,13952637,14278133,1213,81,632008,1.3321,0.091415,SPON1
22800,11,14267920,14374506,253,47,615365,2.4897,0.006392,RRAS2
1315,11,14447503,14509895,182,29,630456,2.4878,0.006427199999999999,COPB1
5682,11,14494876,14653634,399,56,616039,1.9708,0.024374,PSMA1
5140,11,14633656,14882059,622,60,605042,1.712,0.043451,PDE3B
120227,11,14867436,14904034,81,34,620560,2.4788,0.006591500000000001,CYP2R1
796,11,14956669,14982286,101,19,601585,-0.23494,0.59287,CALCA
797,11,15063600,15088631,88,12,629585,-0.8635200000000001,0.80607,CALCB
387755,11,15101430,15257208,706,92,635961,-0.57485,0.7173,INSC
102724957,11,15613774,15715368,349,36,635576,0.6767,0.2493,LOC102724957
55553,11,15956449,16486388,1538,91,626023,0.96855,0.16638,SOX6
10944,11,16728601,16768354,122,34,607519,0.21921,0.41323999999999994,C11orf58
144100,11,16767297,17024417,1124,89,634061,1.3968,0.081232,PLEKHA7
6207,11,17064392,17087673,76,19,640717,0.85298,0.19683,RPS13
5286,11,17076561,17217996,417,47,621131,0.11398,0.45463000000000003,PIK3C2A
4925,11,17250337,17359980,346,40,627309,-0.2498,0.59863,NUCB2
374383,11,17341732,17391661,212,32,633615,0.19338,0.42333000000000004,NCR3LG1
3767,11,17354824,17399331,196,31,637368,0.10918,0.45653,KCNJ11
6833,11,17382885,17486845,537,51,639174,-0.0042169,0.50168,ABCC8
10083,11,17483895,17554416,317,46,645138,-0.27069,0.60668,USH1C
340990,11,17537373,17655944,489,69,634850,0.8074,0.20972,OTOG
102723330,11,17685267,17707526,115,18,639194,-0.28855,0.61354,LOC102723330
4654,11,17709563,17732131,97,25,623901,1.3292,0.091883,MYOD1
3746,11,17725910,17874288,559,81,623874,5.1123,1.5917e-07,KCNC1
26297,11,17778048,18023162,716,75,626499,4.6736,1.4800999999999998e-06,SERGEF
7166,11,18010537,18050788,119,17,620652,1.5159,0.064777,TPH1
113174,11,18070343,18116091,191,19,630031,2.5186,0.0058905,SAAL1
117195,11,18093652,18148491,241,31,618508,2.7561,0.002925,MRGPRX3
117196,11,18162837,18184280,129,10,617373,1.7272,0.042066,MRGPRX4
6291,11,18221355,18246837,121,23,611827,0.35031999999999996,0.36305,SAA4
100528017,11,18221355,18258674,200,41,616410,0.56899,0.28468000000000004,SAA2-SAA4
6289,11,18228233,18258674,162,42,610349,0.8608299999999999,0.19466,SAA2
6288,11,18256261,18279977,139,25,611978,3.0706,0.0010682,SAA1
11234,11,18268670,18332498,268,29,622135,2.9153,0.0017767,HPS5
2965,11,18312269,18377043,227,36,623371,2.758,0.0029075,GTF2H1
3939,11,18384389,18418218,156,17,640483,0.17394,0.43096,LDHA
3948,11,18402306,18461246,308,19,639714,-0.7447699999999999,0.77179,LDHC
160287,11,18445827,18489600,165,35,625054,-0.9870399999999999,0.83819,LDHAL6A
7251,11,18470311,18536956,231,29,632299,-0.78447,0.78362,TSG101
55293,11,18519609,18598938,309,32,633226,-0.8717,0.8083100000000001,UEVLD
144108,11,18596401,18644786,207,39,635217,0.0094819,0.49622,SPTY2D1
144110,11,18688735,18714785,129,37,636822,0.25297,0.40015,TMEM86A
283284,11,18694305,18736230,179,41,644499,0.16455999999999998,0.43463999999999997,IGSF22
84867,11,18717928,18802721,345,74,641816,-0.5838399999999999,0.72033,PTPN5
259249,11,18923813,18945002,122,29,606486,-1.8408,0.9671700000000001,MRGPRX1
117194,11,19044455,19081978,212,27,644169,0.10539000000000001,0.45803,MRGPRX2
54503,11,19107099,19186420,285,41,637571,1.1332,0.12855999999999998,ZDHHC13
8048,11,19172030,19220571,219,53,636737,-0.6322300000000001,0.73638,CSRP3
79733,11,19214063,19251655,133,35,635759,1.3118,0.09479299999999999,E2F8
89797,11,19335247,20131601,3660,324,627483,1.0984,0.13602,NAV2
120237,11,20146214,20170324,102,33,637490,0.8401700000000001,0.20040999999999998,DBX1
10553,11,20353685,20393783,187,30,640724,0.40119,0.34414,HTATIP2
10196,11,20377530,20519333,586,41,638940,0.72113,0.23542,PRMT3
9152,11,20589400,20669285,502,57,642162,1.208,0.11352999999999999,SLC6A5
4745,11,20659551,21585686,4753,328,629441,0.69781,0.24265,NELL1
203859,11,22182513,22293367,430,30,614519,-0.66094,0.7456699999999999,ANO5
57084,11,22328121,22389503,297,64,628906,-1.0795,0.8598100000000001,SLC17A6
2188,11,22612533,22635841,63,26,604615,-0.6796,0.75162,FANCF
2620,11,22617053,22823001,792,65,615925,-1.6324,0.9487,GAS2
258010,11,22812052,22839836,132,17,604144,-0.59411,0.72378,SVIP
100500938,11,22836922,22870486,156,25,628089,-0.34763,0.63594,CCDC179
338645,11,24486488,25092640,3978,153,624068,-0.46808999999999995,0.68014,LUZP2
63982,11,26178821,26678409,3290,103,636510,0.65776,0.25535,ANO3
143662,11,26549032,26582268,182,29,645757,1.3313,0.09155,MUC15
159963,11,26657019,26733356,398,64,634155,0.6612899999999999,0.25421,SLC5A12
387758,11,26984081,27007087,128,24,647020,-1.2676,0.8975200000000001,FIBIN
8424,11,27030705,27137807,483,44,630159,1.6772,0.046747000000000004,BBOX1
91057,11,27328514,27373248,169,34,631307,0.31566,0.37613,CCDC34
55366,11,27355961,27482787,377,52,631872,3.1944,0.00070058,LGR4
55327,11,27484418,27516779,98,24,619509,3.6922,0.00011116,LIN7C
627,11,27644893,27732058,237,40,621018,5.6768,6.8615999999999995e-09,BDNF
81930,11,28010616,28118199,266,35,619245,1.9553,0.025274,KIF18A
196074,11,28098251,28537041,1255,60,610414,3.5188,0.00021675,METTL15
3739,11,29999741,30027030,94,20,631208,0.26979000000000003,0.39366,KCNA4
2488,11,30220688,30245277,84,13,631789,-1.232,0.8910299999999999,FSHB
120534,11,30313099,30348458,154,25,621225,-0.65708,0.74444,ARL14EP
105376608,11,30353241,30384007,109,31,626376,-2.3762,0.99125,LOC105376608
744,11,30374493,30596714,838,63,629294,-0.26544,0.6046699999999999,MPPED2
100506627,11,30853603,31002686,363,38,602502,-0.29345,0.61541,DCDC5
341019,11,31252624,31379810,307,35,611697,0.92035,0.1787,DCDC1
120526,11,31359815,31442835,218,37,612053,0.72529,0.23414000000000001,DNAJC24
196294,11,31422399,31519632,228,35,608325,0.38476,0.35020999999999997,IMMP1L
26610,11,31499729,31795252,750,49,602869,0.3154,0.37623,ELP4
5080,11,31774792,31827961,143,35,615259,0.87013,0.19212,PAX6
5954,11,32080931,32115726,164,25,634281,-1.4078,0.9204,RCN1
7490,11,32377775,32445535,352,29,643451,1.729,0.041906,WT1
10480,11,32573767,32614498,176,28,632700,-0.4762,0.68303,EIF3M
493860,11,32592080,32804658,853,36,627358,-0.5919,0.72304,CCDC73
79056,11,32819774,32868123,194,25,645493,-0.9658899999999999,0.83295,PRRG4
79832,11,32883178,32990270,308,27,621018,-0.60973,0.7289800000000001,QSER1
91614,11,33005864,33043582,216,19,630696,1.7079,0.043827,DEPDC7
55346,11,33029417,33089454,375,21,641757,1.9918,0.023195,TCP11L1
1479,11,33074584,33171491,359,30,633230,5.5606,1.3441000000000001e-08,CSTF3
10114,11,33246672,33367023,362,41,623306,4.6652,1.5413e-06,HIPK3
25758,11,33366568,33684102,1207,103,623900,2.177,0.014740000000000001,KIAA1549L
100131378,11,33688108,33710740,118,34,633558,1.6711,0.047349,C11orf91
966,11,33693010,33746479,237,45,637687,1.2671,0.10257000000000001,CD59
26273,11,33730944,33784531,225,33,635657,0.6320100000000001,0.26369000000000004,FBXO3
4005,11,33848576,33902289,198,44,639904,-0.45321999999999996,0.6748,LMO2
4076,11,34041617,34112610,296,19,636531,2.8698,0.0020535999999999996,CAPRIN1
55226,11,34095564,34161034,187,19,626309,2.6702,0.0037903,NAT10
25841,11,34140987,34368008,1061,160,630240,1.2033,0.11442999999999999,ABTB2
847,11,34428925,34482060,201,30,634764,-0.9101899999999999,0.8186399999999999,CAT
2001,11,34468795,34523800,256,30,637998,-0.9199799999999999,0.82121,ELF5
26298,11,34611041,34673288,235,59,638161,2.4827,0.006519499999999999,EHF
51074,11,34872295,34926411,374,17,650030,2.8661,0.0020781,APIP
8050,11,34905829,35006128,579,21,637525,2.9888,0.0014005,PDHX
960,11,35128870,35242402,526,70,644581,2.7739,0.0027697,CD44
6506,11,35241205,35430063,798,56,637905,-0.45868000000000003,0.67677,SLC1A2
25891,11,35421827,35540300,571,64,638278,-0.8353299999999999,0.79823,PAMR1
24147,11,35608187,35630873,83,22,642240,0.17282999999999998,0.43138999999999994,FJX1
54765,11,35652692,35821053,431,62,608835,0.029560000000000003,0.48821000000000003,TRIM44
143458,11,35933981,36242136,1555,152,633470,1.1122,0.13302999999999998,LDLRAD3
29099,11,36262292,36299449,196,30,638818,1.8376,0.033063,COMMD9
79899,11,36286175,36475204,986,111,636251,0.61655,0.26876,PRR5L
7189,11,36473767,36520313,135,31,620941,1.2684,0.10232999999999999,TRAF6
5896,11,36500400,36589762,268,37,614657,1.4098,0.079305,RAG1
5897,11,36581943,36608279,105,15,645331,0.4724,0.31832,RAG2
119710,11,36584229,36669291,394,19,637784,0.40803,0.34163000000000004,C11orf74
57689,11,40099938,41470212,5744,278,629452,3.6585,0.00012684,LRRC4C
8539,11,43301955,43354530,135,41,603765,-0.21470999999999998,0.585,API5
55761,11,43348885,43504933,488,61,626342,-0.053167,0.5212,TTC17
51144,11,43670593,43866619,782,39,620829,2.5104,0.0060295,HSD17B12
221120,11,43870807,43930275,304,32,639656,3.9349,4.1618999999999996e-05,ALKBH3
390110,11,43911084,44070307,908,94,640202,1.44,0.074937,ACCSL
387763,11,43932556,43953883,130,31,631147,1.9874,0.023438999999999998,C11orf96
84680,11,44056179,44094237,191,42,633472,-1.2305,0.89074,ACCS
2132,11,44085549,44255430,558,43,626720,-0.55876,0.7118399999999999,EXT2
60529,11,44250438,44329220,373,69,632305,0.3463,0.36456,ALX4
3732,11,44554427,44630363,394,70,635855,1.4025,0.080387,CD82
90139,11,44717130,44942427,1065,119,634868,-0.44393,0.67145,TSPAN18
9537,11,44922348,44961306,148,39,621875,-0.44209,0.67079,TP53I11
56981,11,45084013,45245124,534,52,628106,4.732,1.1114e-06,PRDM11
101060179,11,45203066,45224744,77,18,644331,4.2984,8.6011e-06,LOC101060179
57586,11,45230302,45296333,269,29,628994,1.9374,0.026349,SYT13
8534,11,45637689,45675656,165,26,631446,1.4166,0.078307,CHST1
55343,11,45794072,45823016,111,29,642057,2.2125,0.013466999999999998,SLC35C1
1408,11,45837118,45893248,166,33,639959,2.2862,0.011120999999999999,CRY2
9479,11,45875496,45916465,118,40,628724,1.7697,0.038392,MAPK8IP1
143678,11,45896534,45917282,55,18,615212,1.0531,0.14615999999999998,C11orf94
9409,11,45899669,45928123,86,23,610701,1.2088,0.11338,PEX16
120071,11,45910974,45939096,87,26,606124,1.7694,0.038412,GYLTL1B
51317,11,45919319,46131434,576,41,621937,3.2579,0.00056112,PHF21A
90993,11,46267638,46331422,193,48,614881,4.4213,4.9057e-06,CREB3L1
8525,11,46322905,46390554,192,54,608485,5.8168,3e-09,DGKZ
4192,11,46370784,46393837,48,21,607015,5.5506,1.4231e-08,MDK
1132,11,46374792,46396608,45,23,604119,5.5392,1.5191e-08,CHRM4
55626,11,46386412,46604069,452,62,606621,6.1373,4.1980000000000004e-10,AMBRA1
283254,11,46593306,46627894,79,32,594219,6.1094,5e-10,HARBI1
9776,11,46607276,46686019,175,44,598763,6.1094,5e-10,ATG13
392,11,46667075,46710665,124,36,614202,6.1094,5e-10,ARHGAP1
79797,11,46690767,46715916,63,19,623624,5.7265,5.1273999999999995e-09,ZNF408
2147,11,46709192,46749506,118,24,625487,5.8068,3.1845e-09,F2
9793,11,46733534,46856308,312,41,617151,4.8968,4.8705e-07,CKAP5
4038,11,46846717,46928622,223,38,588179,4.6836,1.4093e-06,LRP4
79096,11,46926528,47174381,579,42,607572,3.8619,5.6244e-05,C11orf49
84364,11,47154298,47187503,100,25,629334,4.1332,1.7887e-05,ARFGAP2
29763,11,47167522,47196459,84,24,614027,3.7466,8.960700000000001e-05,PACSIN3
1643,11,47204942,47249218,145,24,629779,4.3819,5.8826e-06,DDB2
53,11,47229302,47258847,119,20,628955,4.6627,1.5602000000000001e-06,ACP2
10062,11,47238300,47279033,147,25,632520,4.6808,1.4287e-06,NR1H3
8567,11,47259376,47340031,256,26,625239,4.718,1.191e-06,MADD
4607,11,47321406,47362702,156,35,623847,7.8586,1.9429e-15,MYBPC3
6688,11,47344858,47405640,256,28,621664,7.2508,2.0718e-13,SPI1
91252,11,47397132,47426500,121,22,601243,7.2082,2.8338e-13,SLC39A13
5702,11,47408769,47436473,122,19,605253,6.1094,5e-10,PSMC3
5913,11,47427757,47459178,129,19,615845,5.3646,4.0574e-08,RAPSN
10658,11,47455937,47575569,376,30,585283,4.7528,1.003e-06,CELF1
114971,11,47555430,47583461,81,13,577437,4.3624,6.432e-06,PTPMT1
55709,11,47562197,47589015,86,17,583605,5.0665,2.0265e-07,KBTBD4
4722,11,47569010,47594563,78,18,575421,5.1109,1.6027999999999998e-07,NDUFS3
399888,11,47576678,47599194,73,21,575468,6.1094,5e-10,FAM180B
114900,11,47579664,47604409,93,20,569542,5.6296,9.0339e-09,C1QTNF4
23788,11,47595204,47652654,206,26,579243,5.3897,3.5295e-08,MTCH2
79841,11,47649169,47725382,264,27,601305,6.9603,1.6977e-12,AGBL2
23360,11,47706517,47777460,295,27,593377,7.5181,2.7795e-14,FNBP4
23279,11,47768113,47858505,353,31,595363,7.4133,6.160800000000001e-14,NUP160
5795,11,47970558,48180842,649,49,588950,2.1729,0.014893,PTPRJ
119765,11,48206810,48227739,106,19,601513,3.12,0.00090419,OR4B1
119764,11,48235104,48256015,103,16,603476,2.428,0.0075906,OR4X2
390113,11,48253861,48274778,114,17,603779,2.2316,0.012821,OR4X1
256148,11,48296223,48317152,111,16,607562,2.2721,0.011541,OR4S1
256144,11,48314941,48335930,89,17,532942,2.4591,0.0069637,OR4C3
403253,11,48473466,48499774,134,26,591283,2.0108,0.022173,OR4A47
283116,11,49021600,49047977,123,12,589757,1.6914,0.045377999999999995,TRIM49B
646754,11,49043714,49069112,128,20,600376,1.4254,0.077025,TRIM64C
2346,11,49136635,49218670,374,27,597889,0.49008999999999997,0.31204,FOLH1
283092,11,49942391,49963419,115,22,587078,2.2704,0.011592,OR4C13
283093,11,49971473,49992535,79,17,581312,2.3933,0.008348200000000002,OR4C12
79097,11,55252182,55281119,225,27,567434,2.7347,0.0031222,TRIM48
81327,11,55313661,55354225,243,40,568203,2.6298,0.004271199999999999,OR4A16
81328,11,55357884,55378918,141,23,616495,2.6121,0.0045,OR4A15
81309,11,55544307,55565419,180,17,624924,2.3646,0.0090246,OR4C15
219428,11,55562128,55583060,211,24,606357,2.3932,0.0083521,OR4C16
219429,11,55593354,55614398,35,6,557040,2.1531,0.015657,OR4C11
219432,11,55648587,55676189,10,7,628045,3.048,0.001152,OR4C6
390142,11,55763438,55784382,132,15,602334,2.1827,0.014528,OR5D13
219436,11,55785556,55806500,97,20,617521,2.4966,0.0062702,OR5D14
219437,11,55801467,55822402,98,19,605466,2.3469,0.0094652,OR5L1
219438,11,55808023,55830591,103,19,613837,2.4104,0.0079674,OR5D18
26338,11,55817219,55838154,86,22,609188,2.3339,0.0098016,OR5L2
390144,11,55828752,55849738,99,22,612627,2.2042,0.013755000000000002,OR5D16
84767,11,55873297,55901810,174,15,595415,2.0962,0.018032,TRIM51
390148,11,55903650,55924582,193,10,631145,2.1155,0.017194,OR5W2
10798,11,55925456,55946400,153,7,636793,2.0249,0.02144,OR5I1
282770,11,55957558,55978463,199,9,627813,1.9823,0.023725,OR10AG1
338674,11,55983681,56004625,202,12,584435,2.04,0.020675,OR5F1
219447,11,56020419,56041393,204,10,638746,2.0018,0.022650999999999998,OR5AS1
120586,11,56083308,56104240,177,9,628038,2.0741,0.019033,OR8I2
390151,11,56095043,56115981,183,9,622548,1.9906,0.023263,OR8H2
390152,11,56112373,56133311,161,7,641978,1.8196,0.034407,OR8H3
81168,11,56126771,56147718,110,13,600165,1.6671,0.047748,OR8J3
219453,11,56149394,56170317,70,17,624641,1.9846,0.023596000000000002,OR8K5
282775,11,56166618,56187556,78,15,619533,1.7633,0.038924,OR5J2
219464,11,56222106,56243185,85,13,616183,1.6578,0.048679,OR5T2
390154,11,56242200,56263222,87,14,600720,1.8728,0.030551,OR5T3
390155,11,56265639,56286619,78,15,635144,1.7107,0.043569,OR5T1
219469,11,56280127,56301062,90,17,643834,1.7453,0.040469,OR8H1
219473,11,56308307,56329245,93,12,645465,1.8099,0.035151999999999996,OR8K3
390157,11,56336039,56356998,93,15,637111,1.9241,0.027172,OR8K1
219477,11,56350215,56371288,111,17,638873,1.9179,0.027563999999999998,OR8J1
219417,11,56365624,56386553,99,19,633005,1.6646,0.047997000000000005,OR8U1
219479,11,56407258,56428232,118,16,641811,1.4834,0.068989,OR5R1
390162,11,56452469,56473401,97,17,619608,1.9733,0.024232,OR5M9
219482,11,56459488,56480538,104,18,629255,1.8837,0.029800999999999998,OR5M3
219484,11,56480435,56501370,97,16,637600,1.4726,0.070425,OR5M8
219487,11,56532340,56553257,135,18,601002,1.6580000000000001,0.04866,OR5M11
390167,11,56566774,56587721,86,13,629448,2.1998,0.013909999999999999,OR5M10
390168,11,56602555,56623502,79,18,646010,1.7088,0.043743000000000004,OR5M1
338675,11,56631489,56652439,81,22,628906,1.5512,0.060425,OR5AP2
219493,11,56653686,56674618,92,20,634144,1.9986,0.022824,OR5AR1
390174,11,56690388,56711305,90,18,615120,2.2175,0.013295,OR9G1
283189,11,56732828,56753811,110,25,632985,1.6882,0.045682,OR9G4
390181,11,56978914,56999843,89,27,624001,0.079407,0.46835,OR5AK2
219527,11,57171747,57201714,115,21,634682,2.0511,0.020131,LRRC55
187,11,57223577,57247453,92,27,620102,1.6939,0.045143,APLNR
85456,11,57289629,57334952,167,27,631657,1.1906,0.11690999999999999,TNKS1BP1
105369311,11,57312395,57335956,84,19,622495,1.9026,0.028544999999999997,LOC105369311
6749,11,57315985,57345877,99,19,631075,1.8417,0.032760000000000004,SSRP1
5024,11,57325946,57382399,191,32,631938,1.4169999999999998,0.07824199999999999,P2RX3
10394,11,57366769,57391150,80,23,614639,1.7006,0.044514,PRG3
5553,11,57376787,57400657,76,20,617152,1.8666,0.03098,PRG2
29015,11,57396954,57437580,117,34,632721,0.57102,0.28399,SLC43A3
349667,11,57450537,57487539,81,33,606952,0.3903,0.34815999999999997,RTN4RL2
8501,11,57474531,57525719,129,30,620316,-0.19623,0.5777800000000001,SLC43A1
26519,11,57518463,57540759,60,19,626916,-0.0037270000000000003,0.50149,TIMM10
219537,11,57527552,57560274,114,19,625563,-0.49783,0.6907,SMTNL1
9246,11,57541655,57578330,124,20,618519,0.0018022000000000001,0.49928,UBE2L6
710,11,57587554,57624853,122,23,629916,0.65177,0.25727,SERPING1
219539,11,57635087,57659944,58,16,616175,0.8685299999999999,0.19255,YPEL4
10978,11,57647744,57671865,60,16,606261,0.68799,0.24573000000000003,CLP1
25921,11,57658002,57711187,130,29,614987,0.46238,0.3219,ZDHHC5
219541,11,57693709,57722438,79,19,594057,0.6125,0.2701,MED19
51075,11,57702523,57750973,125,27,591998,0.50837,0.3056,TMX2
280636,11,57731250,57753411,49,21,601911,0.5968600000000001,0.2753,C11orf31
643376,11,57733514,57763256,74,24,599799,0.40337,0.34334000000000003,BTBD18
1500,11,57751762,57829180,198,45,598323,0.48707,0.3131,CTNND1
219956,11,58013881,58191587,871,43,633365,1.4699,0.07079500000000001,OR9Q1
219952,11,58020953,58041906,120,17,641847,0.15609,0.43798000000000004,OR6Q1
219954,11,58108500,58129444,85,16,636240,1.7179,0.042908,OR9I1
219957,11,58180434,58201518,77,16,629630,2.1009,0.017827000000000003,OR9Q2
219958,11,58193204,58214181,97,16,630849,1.4464,0.074031,OR1S2
