	SYMBOL	P	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT
7680	TES	0.019371	7	116210493	116258786	162	46	117241	2.0669
7681	CAV2	0.0070814	7	116499601	116508541	83	26	117241	2.4531
7682	CAV1	0.15681	7	116524785	116561185	133	22	117241	1.0077
7683	MET	0.28002	7	116672405	116798386	355	69	117241	0.58277
7684	CAPZA2	0.18501	7	116862509	116919259	277	26	117241	0.89644
7685	ST7	0.16686	7	116953327	117230023	678	40	117241	0.96664
7686	WNT2	0.019815	7	117276631	117323289	165	26	117241	2.0576
7687	ASZ1	0.38882	7	117363222	117427523	258	38	117241	0.28239
7688	CFTR	0.32529	7	117478340	117668665	686	64	117241	0.45295
7689	CTTNBP2	0.45843	7	117710648	117873507	789	40	117241	0.10439
7690	LSM8	0.17124	7	118184032	118204039	114	14	117241	0.94927
7691	ANKRD7	0.13403	7	118224658	118242731	162	14	117241	1.1076
7692	KCND2	0.34166	7	120273641	120750333	1765	82	117241	0.40793
7693	TSPAN12	0.004414	7	120787320	120858366	281	24	117241	2.6186
7694	ING3	0.71734	7	120950763	120975657	214	39	117241	-0.57496
7695	CPED1	0.85143	7	120988697	121297444	1515	91	117241	-1.0426
7696	WNT16	0.37698	7	121325367	121341104	133	24	117241	0.31343
7697	FAM3C	0.022142	7	121348245	121396369	262	29	117241	2.0114
7698	PTPRZ1	0.00028989	7	121873105	122062036	760	84	117241	3.4409
7699	AASS	0.0087984	7	122073544	122144290	297	35	117241	2.374
7700	FEZF1	0.090102	7	122301309	122311853	152	26	117241	1.3401
7701	CADPS2	0.020177	7	122318424	122886759	2233	105	117241	2.0501
7702	RNF133	0.063233	7	122697712	122699154	111	21	117241	1.5282
7703	RNF148	0.027327	7	122701666	122702967	111	20	117241	1.9216
7704	TAS2R16	0.22447	7	122994705	122995700	61	23	117241	0.75717
7705	SLC13A1	0.36836	7	123113534	123199975	300	34	117241	0.3362
7706	IQUB	0.38299	7	123452181	123534664	351	47	117241	0.29763
7707	NDUFA5	0.089111	7	123536997	123601651	288	34	117241	1.3463
7708	ASB15	0.045279	7	123566999	123637900	293	38	117241	1.6925
7709	LMOD2	0.20127	7	123655807	123664093	84	15	117241	0.83708
7710	WASL	0.00022199	7	123681927	123749071	326	28	117241	3.5125
7711	HYAL4	0.094518	7	123845169	123877481	289	49	117241	1.3134
7712	SPAM1	0.27595	7	123925232	123971410	339	23	117241	0.59493
7713	TMEM229A	0.091263	7	124030916	124033469	134	15	117241	1.333
7714	GPR37	0.0022882	7	124745601	124766025	104	23	117241	2.8354
7715	C7orf77	0.0014358	7	124777292	124790810	121	25	117241	2.9812
7716	POT1	0.11271	7	124822386	124929983	421	42	117241	1.2122
7717	GRM8	0.32539	7	126438598	127253294	3119	143	117241	0.45268
7718	ZNF800	0.52066	7	127346721	127392724	154	36	117241	-0.051818
7719	GCC1	0.46688	7	127580628	127585600	66	31	117241	0.083106
7720	ARF5	0.37146	7	127588352	127591705	56	23	117241	0.32799
7721	FSCN3	0.39229	7	127593635	127601797	60	22	117241	0.27335
7722	PAX4	0.42568	7	127610292	127618192	67	28	117241	0.18739
7723	SND1	0.54411	7	127652119	128092607	1679	161	117241	-0.11081
7724	LRRC4	0.83362	7	128027071	128032107	106	32	117241	-0.96859
7725	LEP	0.20288	7	128241202	128257629	179	20	117241	0.8314
7726	RBM28	0.27106	7	128310383	128343913	277	25	117241	0.60962
7727	PRRT4	0.61629	7	128350325	128362069	176	38	117241	-0.29575
7728	IMPDH1	0.3572	7	128392277	128409987	141	17	117241	0.36596
7729	HILPDA	0.10793	7	128455830	128458418	83	15	117241	1.2376
7730	METTL2B	0.3735	7	128476729	128502924	229	42	117241	0.32259
7731	LOC101928451	7.6811e-05	7	128531355	128640002	479	70	117241	3.7851
7732	FAM71F2	0.0018505	7	128671636	128702262	201	42	117241	2.9026
7733	FAM71F1	0.32119	7	128709061	128731743	285	36	117241	0.46439
7734	CALU	0.46399	7	128739292	128773423	309	34	117241	0.090394
7735	OPN1SW	0.18798	7	128772489	128775790	104	30	117241	0.88536
7736	CCDC136	0.00029957	7	128791410	128822133	200	30	117241	3.432
7737	FLNC	0.01889	7	128830429	128859274	185	36	117241	2.0772
7738	ATP6V1F	0.59944	7	128862803	128865849	69	19	117241	-0.2519
7739	LOC100130705	0.77574	7	128866410	128872047	74	21	117241	-0.75788
7740	KCP	0.54305	7	128868934	128910719	172	33	117241	-0.10811
7741	IRF5	0.49892	7	128937737	128950042	99	23	117241	0.0026956
7742	TNPO3	0.47658	7	128954180	129055173	382	40	117241	0.058736
7743	TSPAN33	0.63243	7	129144716	129169694	287	45	117241	-0.33828
7744	SMO	0.67056	7	129188872	129213546	211	50	117241	-0.44147
7745	AHCYL2	0.51117	7	129225014	129430211	913	62	117241	-0.028002
7746	STRIP2	0.090318	7	129434433	129488399	316	30	117241	1.3388
7747	SMKR1	0.072507	7	129502479	129512932	150	19	117241	1.4574
7748	LOC105375620	0.40302	7	129609399	129612722	123	19	117241	0.24555
7749	NRF1	0.088661	7	129611702	129757082	711	64	117241	1.349
7750	UBE2H	0.020755	7	129830732	129952960	507	50	117241	2.0384
7751	ZC3HC1	0.85064	7	130018286	130051451	175	35	117241	-1.0392
7752	KLHDC10	0.40002	7	130070509	130135720	266	45	117241	0.2533
7753	CPA2	0.33266	7	130266863	130289798	125	26	117241	0.43257
7754	CPA4	0.26713	7	130293134	130324180	188	34	117241	0.62153
7755	CPA5	0.15845	7	130344790	130374709	182	34	117241	1.0009
7756	CPA1	0.26719	7	130380371	130388108	90	22	117241	0.62133
7757	CEP41	0.24427	7	130393771	130441741	284	46	117241	0.69263
7758	MEST	0.21764	7	130486175	130506297	132	26	117241	0.78018
7759	COPG2	0.0065136	7	130506238	130668758	574	84	117241	2.483
7760	TSGA13	0.051302	7	130668646	130687432	142	34	117241	1.6324
7761	KLF14	0.55059	7	130732554	130734033	91	15	117241	-0.12714
7762	MKLN1	0.70293	7	131110096	131496639	1613	178	117241	-0.53284
7763	PODXL	0.045501	7	131500262	131556617	342	37	117241	1.6901
7764	PLXNA4	0.0076409	7	132123332	132648688	2036	144	117241	2.4256
7765	CHCHD3	0.10002	7	132784862	133082079	1040	77	117241	1.2814
7766	EXOC4	0.0010047	7	133253067	134065761	3390	99	117241	3.0888
7767	LRGUK	0.087285	7	134127352	134264181	759	53	117241	1.3577
7768	SLC35B4	0.094096	7	134289332	134320314	252	33	117241	1.3159
7769	AKR1B1	0.00015571	7	134442351	134459136	174	25	117241	3.6056
7770	AKR1B10	0.011324	7	134527592	134541414	175	31	117241	2.2793
7771	AKR1B15	0.07224	7	134546245	134579861	220	35	117241	1.4593
7772	BPGM	0.31666	7	134646779	134679816	148	41	117241	0.47706
7773	CALD1	0.55857	7	134779413	134970729	847	53	117241	-0.14735
7774	AGBL3	1.9754e-07	7	134986508	135135778	668	80	117241	5.0713
7775	TMEM140	4.7026e-06	7	135148014	135166215	109	32	117241	4.4304
7776	C7orf49	9.3066e-07	7	135165780	135170826	74	26	117241	4.7679
7777	WDR91	0.00010922	7	135183838	135211564	148	31	117241	3.6967
7778	STRA8	0.00090014	7	135231979	135258661	297	28	117241	3.1213
7779	CNOT4	0.00056563	7	135361795	135510127	774	82	117241	3.2557
7780	NUP205	0.6523	7	135557914	135648753	541	57	117241	-0.39154
7781	C7orf73	0.50021	7	135662473	135676412	207	31	117241	-0.00052613
7782	SLC13A4	0.68301	7	135681231	135728185	415	50	117241	-0.47614
7783	FAM180A	0.36256	7	135729598	135748867	241	32	117241	0.35162
7784	LUZP6	0.068121	7	135926755	135977456	315	41	117241	1.4899
7785	MTPN	0.068121	7	135926755	135977456	315	41	117241	1.4899
7786	CHRM2	0.0094734	7	136868652	137020255	689	86	117241	2.3466
7787	PTN	0.38584	7	137227341	137343860	531	29	117241	0.29017
7788	DGKI	2.2691e-05	7	137387654	137846863	1640	183	117241	4.0782
7789	CREB3L2	0.41674	7	137874979	138002101	788	90	117241	0.21024
7790	LOC100130880	0.62697	7	137953348	137957966	129	19	117241	-0.32384
7791	AKR1D1	0.67153	7	138076432	138118304	304	39	117241	-0.44414
7792	TRIM24	0.8917	7	138460216	138585588	591	82	117241	-1.2356
7793	SVOPL	0.62394	7	138594285	138701354	592	50	117241	-0.31585
7794	ATP6V0A4	0.12286	7	138706294	138799632	465	50	117241	1.1608
7795	TMEM213	0.078804	7	138797915	138806024	106	19	117241	1.4132
7796	KIAA1549	0.16352	7	138831381	138981318	475	43	117241	0.98008
7797	ZC3HAV1L	0.10958	7	139021498	139036489	139	12	117241	1.2288
7798	ZC3HAV1	0.091539	7	139043520	139109720	380	15	117241	1.3313
7799	TTC26	0.34758	7	139133370	139191986	369	49	117241	0.39187
7800	UBN2	0.50916	7	139229565	139329421	356	48	117241	-0.022967
7801	LUC7L2	0.015553	7	139340359	139423457	305	59	117241	2.1557
7802	C7orf55	0.53906	7	139340450	139346319	128	26	117241	-0.098062
7803	C7orf55-LUC7L2	0.015388	7	139341132	139423457	303	59	117241	2.16
7804	KLRG2	0.040429	7	139426933	139483711	188	22	117241	1.7457
7805	CLEC2L	0.22157	7	139523928	139544985	174	28	117241	0.76689
7806	HIPK2	0.0001823	7	139561570	139777894	1049	94	117241	3.5645
7807	TBXAS1	0.00015929	7	139778248	140020325	1084	90	117241	3.5997
7808	PARP12	0.35866	7	140023744	140063828	308	44	117241	0.36204
7809	KDM7A	0.16014	7	140084746	140176956	493	52	117241	0.9939
7810	SLC37A3	0.097352	7	140333752	140398639	217	33	117241	1.2968
7811	RAB19	0.055756	7	140403822	140426878	115	26	117241	1.5914
7812	MKRN1	0.0008862	7	140453040	140479569	144	26	117241	3.1259
7813	DENND2A	0.0005605	7	140518418	140641732	426	32	117241	3.2583
7814	ADCK2	0.018748	7	140672925	140695111	147	22	117241	2.0803
7815	NDUFB2	0.033481	7	140696681	140706646	99	18	117241	1.8319
7816	BRAF	0.0096059	7	140715951	140924764	674	61	117241	2.3414
7817	MRPS33	0.5387	7	141006161	141014981	141	24	117241	-0.097148
7818	TMEM178B	0.93864	7	141073311	141497881	1468	118	117241	-1.5435
7819	AGK	0.89538	7	141551278	141654409	477	28	117241	-1.2556
7820	KIAA1147	0.5266	7	141656728	141702169	164	44	117241	-0.066731
7821	WEE2	0.056934	7	141708353	141731271	177	29	117241	1.581
7822	SSBP1	0.44498	7	141738321	141750488	152	27	117241	0.13835
7823	TAS2R3	0.26998	7	141764097	141765197	114	14	117241	0.61287
7824	TAS2R4	0.4488	7	141778489	141779388	61	4	117241	0.12869
7825	TAS2R5	0.42861	7	141790217	141791366	60	15	117241	0.1799
7826	PRSS37	0.72233	7	141836278	141842499	99	26	117241	-0.58977
7827	OR9A4	0.77674	7	141873479	141986420	618	48	117241	-0.76121
7828	CLEC5A	0.67484	7	141927357	141947007	187	25	117241	-0.45332
7829	TAS2R38	0.71717	7	141972631	141973773	141	12	117241	-0.57446
7830	MGAM	0.8869	7	141988888	142106747	312	55	117241	-1.2102
7831	MGAM2	0.31273	7	142111722	142223533	633	52	117241	0.48812
7832	PRSS58	0.71598	7	142252138	142258058	158	9	117241	-0.57093
7833	TRB	0.2039	7	142299011	142813287	1987	94	117241	0.82778
7834	MTRNR2L6	0.040754	7	142666299	142667693	91	8	117241	1.742
7835	PRSS1	0.36379	7	142740235	142753076	130	25	117241	0.34835
7836	PRSS2	0.15651	7	142770943	142774564	78	16	117241	1.0089
7837	EPHB6	0.61195	7	142854643	142871093	52	22	117241	-0.2844
7838	TRPV6	0.26921	7	142871203	142885745	54	23	117241	0.61521
7839	TRPV5	0.24942	7	142908101	142933723	100	30	117241	0.67632
7840	C7orf34	0.97697	7	142939506	142940870	43	27	117241	-1.9949
7841	KEL	0.96053	7	142941114	142962416	71	43	117241	-1.7569
7842	OR9A2	0.0035338	7	142997851	143027284	144	49	117241	2.6936
7843	OR6V1	0.21572	7	143052341	143053282	76	30	117241	0.78673
7844	PIP	0.9281	7	143132081	143139741	98	23	117241	-1.4618
7845	TAS2R39	0.43563	7	143183419	143184435	106	19	117241	0.16207
7846	TAS2R40	0.71648	7	143222079	143223050	42	14	117241	-0.57241
7847	GSTK1	0.51512	7	143263429	143269129	3	2	117241	-0.037903
7848	ZYX	0.21464	7	143378329	143391111	1	1	117241	0.79042
7849	EPHA1	0.36469	7	143390782	143408892	6	3	117241	0.34596
7850	TAS2R60	0.57403	7	143443453	143444409	13	6	117241	-0.18664
7851	TAS2R41	0.094765	7	143477873	143478796	6	3	117241	1.312
7852	CTAGE15	0.70281	7	143571801	143574387	33	11	117241	-0.53249
7853	LOC101928422	0.4103	7	143620924	143643937	197	22	117241	0.22677
7854	TCAF2	0.52097	7	143620952	143730080	569	32	117241	-0.052592
7855	CTAGE6	0.53403	7	143755089	143757750	120	11	117241	-0.085394
7856	TCAF1	0.81841	7	143851368	143902198	115	10	117241	-0.9093
7857	OR2F1	0.10217	7	143907126	143961015	7	2	117241	1.2693
7858	OR6B1	0.17281	7	144003997	144004932	2	1	117241	0.94312
7859	OR2A5	0.32431	7	144050402	144051337	6	3	117241	0.45569
7860	OR2A25	0.33074	7	144074220	144075152	27	8	117241	0.43786
7861	OR2A12	0.017849	7	144095108	144096040	65	9	117241	2.1004
7862	OR2A2	0.065275	7	144109583	144110539	72	10	117241	1.5119
7863	OR2A14	0.52055	7	144129113	144130045	52	13	117241	-0.051539
7864	CTAGE4	0.091092	7	144183455	144186080	41	16	117241	1.3341
7865	ARHGEF35	0.050682	7	144186083	144195698	56	14	117241	1.6383
7866	OR2A42	0.70415	7	144231911	144232843	81	6	117241	-0.53636
7867	OR2A7	0.24699	7	144258696	144259628	47	14	117241	0.68398
7868	CTAGE8	0.37996	7	144266674	144269784	87	16	117241	0.30558
7869	OR2A1	0.70823	7	144311946	144321105	127	21	117241	-0.54821
7870	ARHGEF5	0.89389	7	144355396	144380632	170	21	117241	-1.2475
7871	NOBOX	0.65797	7	144396914	144410227	118	10	117241	-0.40692
7872	TPK1	0.42795	7	144451941	144836411	1600	90	117241	0.1816
7873	CNTNAP2	0.37627	7	146116361	148420998	11469	433	117241	0.3153
7874	C7orf33	2.0035e-05	7	148590565	148615860	153	31	117241	4.1071
7875	CUL1	7.0215e-05	7	148698178	148801110	522	52	117241	3.8074
7876	EZH2	0.0045702	7	148807372	148884349	431	29	117241	2.6068
7877	PDIA4	0.080202	7	149003051	149028690	264	33	117241	1.4037
7878	ZNF786	0.17779	7	149069641	149090777	248	29	117241	0.9238
7879	ZNF425	0.55774	7	149102784	149126346	171	36	117241	-0.14524
7880	ZNF398	0.11105	7	149126416	149183042	246	52	117241	1.221
7881	ZNF282	0.051435	7	149195462	149226248	162	29	117241	1.6311
7882	ZNF212	0.13267	7	149239648	149255609	123	27	117241	1.1138
7883	ZNF783	0.098971	7	149262171	149284994	173	34	117241	1.2874
7884	ZNF777	0.35777	7	149431363	149460962	236	59	117241	0.36442
7885	ZNF746	0.10961	7	149472793	149497837	294	30	117241	1.2286
7886	KRBA1	0.29704	7	149714969	149734575	131	23	117241	0.53293
7887	ZNF467	0.068365	7	149764182	149776323	108	15	117241	1.4881
7888	SSPO	0.023868	7	149776042	149833965	179	26	117241	1.9797
7889	ZNF862	0.21012	7	149838420	149867479	106	10	117241	0.80601
7890	ATP6V0E2	0.34004	7	149872968	149880713	108	10	117241	0.41236
7891	ACTR3C	0.08591	7	149887178	150323669	2203	80	117241	1.3664
7892	LRRC61	0.12521	7	150322639	150338156	163	20	117241	1.1493
7893	ZBED6CL	0.085823	7	150329849	150332721	82	17	117241	1.3669
7894	RARRES2	0.17832	7	150338318	150341674	138	15	117241	0.92179
7895	REPIN1	0.0073185	7	150368229	150374044	105	22	117241	2.4412
7896	ZNF775	0.042778	7	150379301	150398635	175	29	117241	1.7193
7897	GIMAP8	0.11489	7	150450630	150479395	248	39	117241	1.2009
7898	GIMAP7	7.05e-09	7	150514857	150521073	152	19	117241	5.6722
7899	GIMAP4	0.022193	7	150567370	150573955	189	18	117241	2.0104
7900	GIMAP6	6.3533e-08	7	150625375	150632648	70	27	117241	5.283
7901	GIMAP2	1.5124e-08	7	150685706	150693641	119	32	117241	5.54
7902	GIMAP1	0.00016796	7	150716557	150724280	107	39	117241	3.5859
7903	GIMAP1-GIMAP5	0.0010479	7	150716557	150743649	188	56	117241	3.0763
7904	GIMAP5	0.052651	7	150737348	150743649	108	32	117241	1.6197
7905	TMEM176B	0.076044	7	150791287	150801360	126	25	117241	1.4322
7906	TMEM176A	0.027996	7	150800525	150805120	92	19	117241	1.9111
7907	AOC1	0.3675	7	150826393	150861291	192	48	117241	0.33849
7908	KCNH2	0.00011634	7	150944956	150978314	206	48	117241	3.6806
7909	NOS3	0.23217	7	150991056	151014599	220	36	117241	0.73172
7910	ATG9B	0.34498	7	151012209	151024499	159	43	117241	0.39892
7911	ABCB8	0.016436	7	151028422	151047782	204	58	117241	2.1336
7912	ASIC3	0.0018566	7	151048292	151052756	142	28	117241	2.9015
7913	CDK5	0.0017766	7	151053812	151057965	126	22	117241	2.9153
7914	SLC4A2	0.00086528	7	151058212	151076527	183	35	117241	3.133
7915	FASTK	0.0014932	7	151076620	151080883	103	26	117241	2.9691
7916	TMUB1	0.0029158	7	151081085	151083533	104	29	117241	2.7571
7917	AGAP3	0.095946	7	151085831	151144436	387	66	117241	1.305
7918	GBX1	0.50736	7	151146738	151167548	170	43	117241	-0.018439
7919	ASB10	0.34567	7	151175698	151187832	94	24	117241	0.39703
7920	IQCA1L	0.18341	7	151190873	151205519	93	22	117241	0.90246
7921	ABCF2	0.16345	7	151207830	151227374	146	29	117241	0.98036
7922	CHPF2	0.20863	7	151232489	151238827	121	21	117241	0.81118
7923	SMARCD3	0.38677	7	151238973	151277149	316	27	117241	0.28775
7924	NUB1	0.82275	7	151341699	151378461	245	41	117241	-0.9259
7925	WDR86	0.76328	7	151378541	151410705	284	47	117241	-0.7169
7926	CRYGN	0.4259	7	151429970	151448419	142	38	117241	0.18682
7927	RHEB	0.15622	7	151466012	151519924	401	91	117241	1.0101
7928	PRKAG2	0.78978	7	151556114	151877231	1136	115	117241	-0.80568
7929	GALNTL5	0.32612	7	151956379	152019934	120	14	117241	0.45066
7930	GALNT11	0.31575	7	152025674	152122347	186	17	117241	0.47961
7931	KMT2C	0.0038639	7	152134925	152436638	1541	132	117241	2.6637
7932	XRCC2	0.30986	7	152646498	152676165	217	56	117241	0.49624
7933	ACTR3B	0.68621	7	152759749	152887759	1010	48	117241	-0.48513
7934	LOC101929087	0.27203	7	153144205	153144588	125	13	117241	0.6067
7935	DPP6	0.49834	7	153887097	154894290	4700	323	117241	0.00415
7936	LOC101929998	0.45095	7	154024916	154066002	301	34	117241	0.12327
7937	PAXIP1	0.0080849	7	154943687	155003178	691	54	117241	2.4051
7938	HTR5A	0.20672	7	155070324	155087392	191	42	117241	0.81786
7939	INSIG1	0.4845	7	155297776	155310235	120	39	117241	0.038875
7940	EN2	0.80614	7	155458129	155464831	88	11	117241	-0.86377
7941	CNPY1	0.27689	7	155501258	155533844	176	14	117241	0.5921
7942	RBM33	0.015863	7	155644494	155781485	1003	130	117241	2.1478
7943	SHH	0.73441	7	155802864	155812273	187	36	117241	-0.62621
7944	LOC389602	0.4336	7	155962632	155966343	101	34	117241	0.16723
7945	RNF32	0.49411	7	156640286	156677893	279	28	117241	0.014776
7946	LMBR1	0.18045	7	156668946	156893208	1449	108	117241	0.91366
7947	LOC105375604	0.12374	7	156937417	156939681	118	24	117241	1.1565
7948	NOM1	0.12317	7	156949723	156973182	202	30	117241	1.1593
7949	MNX1	0.058981	7	157004853	157010653	122	19	117241	1.5634
7950	UBE3C	0.10775	7	157138959	157269372	934	74	117241	1.2386
7951	DNAJB6	0.6382	7	157337016	157417439	408	54	117241	-0.35366
7952	LOC105375621	0.33474	7	157428233	157441783	171	33	117241	0.42685
7953	PTPRN2	0.21111	7	157539056	158587796	6078	301	117241	0.80257
7954	LOC105375612	0.017282	7	158433391	158447848	145	21	117241	2.1134
7955	NCAPG2	0.0056758	7	158631169	158704831	441	42	117241	2.5317
7956	ESYT2	0.004813	7	158730998	158829628	582	62	117241	2.589
7957	WDR60	0.39417	7	158856578	158946192	635	37	117241	0.26847
7958	VIPR2	0.35995	7	159028175	159144957	460	15	117241	0.3586
7959	OR4F21	0.0046465	8	166086	167024	114	17	117241	2.6011
7960	ZNF596	0.056933	8	232137	247340	331	35	117241	1.5811
7961	FBXO25	0.44795	8	406808	469876	569	58	117241	0.13083
7962	TDRP	0.10559	8	457018	545781	740	72	117241	1.2504
7963	ERICH1	0.092351	8	614737	731239	879	68	117241	1.3264
7964	LOC105377774	0.11502	8	651299	662434	241	38	117241	1.2003
7965	LOC105377777	0.60775	8	862574	882930	168	41	117241	-0.27346
7966	DLGAP2	0.48771	8	1019561	1708476	5658	272	117241	0.03082
7967	CLN8	0.38853	8	1755778	1786570	427	49	117241	0.28317
7968	ARHGEF10	0.61126	8	1823983	1958641	1072	131	117241	-0.2826
7969	KBTBD11	0.48568	8	1970710	2006943	447	56	117241	0.03589
7970	LOC101928058	0.73215	8	1972618	1973870	144	36	117241	-0.61934
7971	MYOM2	0.70404	8	2045043	2145456	1318	74	117241	-0.53606
7972	CSMD1	0.1087	8	2935353	4994806	23395	709	117241	1.2335
7973	LOC105377792	0.93196	8	3001061	3024227	269	58	117241	-1.4906
7974	LOC105377789	0.059539	8	4528043	4537829	231	48	117241	1.5587
7975	MCPH1	0.012693	8	6406592	6643619	1735	165	117241	2.2355
7976	ANGPT2	0.0029828	8	6499651	6563263	596	70	117241	2.7497
7977	AGPAT5	0.53007	8	6708357	6761503	776	59	117241	-0.075455
7978	XKR5	0.73175	8	6808517	6835644	271	39	117241	-0.61811
7979	DEFB1	0.81927	8	6870575	6878007	109	27	117241	-0.9126
7980	DEFA6	0.87364	8	6924694	6926076	148	35	117241	-1.1438
7981	DEFA4	0.94232	8	6935820	6938338	196	45	117241	-1.5746
7982	DEFA1	0.3742	8	6977649	6980122	187	27	117241	0.32075
7983	DEFA1B	0.060986	8	6996766	6999202	201	25	117241	1.5466
7984	DEFA3	0.13098	8	7015869	7018339	82	13	117241	1.1218
7985	LOC105377802	0.37967	8	7252291	7256411	1	1	117241	0.30634
7986	SGK223	9.7084e-09	8	8317736	8386443	587	40	117241	5.6171
7987	CLDN23	7.5385e-06	8	8702156	8704107	111	25	117241	4.3276
7988	MFHAS1	7.2025e-05	8	8783354	8893621	893	51	117241	3.8011
7989	ERI1	1.5732e-09	8	9002804	9100256	591	58	117241	5.9238
7990	PPP1R3B	3.0198e-08	8	9136254	9151642	263	33	117241	5.4176
7991	TNKS	2.8725e-05	8	9555214	9782346	1539	44	117241	4.023
7992	MSRA	4.1908e-09	8	10054224	10428891	2597	101	117241	5.7606
7993	PRSS55	6.8801e-05	8	10525477	10554166	168	39	117241	3.8124
7994	RP1L1	0.00027	8	10606349	10655107	430	32	117241	3.4601
7995	LOC105379238	0.0031361	8	10667199	10672600	191	22	117241	2.7332
7996	C8orf74	0.001404	8	10672592	10700613	352	24	117241	2.988
7997	SOX7	1.4863e-05	8	10723768	10730574	102	29	117241	4.1755
7998	PINX1	1.0923e-06	8	10764961	10839899	536	37	117241	4.7355
7999	XKR6	2.073e-06	8	10896045	11201381	1541	58	117241	4.6039
8000	LOC105379247	0.00058603	8	11264160	11284725	244	42	117241	3.2456
8001	MTMR9	4.9601e-05	8	11284491	11328146	462	48	117241	3.8925
8002	SLC35G5	0.00031268	8	11330986	11332186	135	34	117241	3.4204
8003	FAM167A	3.5607e-06	8	11421464	11475915	413	47	117241	4.49
8004	BLK	3.245e-05	8	11493991	11564599	467	71	117241	3.9942
8005	GATA4	0.00020365	8	11676924	11760001	698	51	117241	3.5353
8006	LOC101929490	0.014853	8	11677071	11682039	198	27	117241	2.174
8007	NEIL2	0.010421	8	11769663	11787345	451	15	117241	2.3108
8008	FDFT1	0.011706	8	11795573	11839309	473	32	117241	2.2667
8009	CTSB	0.027666	8	11842524	11868137	230	28	117241	1.9163
8010	DEFB134	0.91378	8	11993177	12000752	1	1	117241	-1.3644
8011	LOC101928998	0.07693	8	12509563	12527742	248	18	117241	1.426
8012	LONRF1	0.14858	8	12721897	12755485	295	37	117241	1.0425
